,Name,Overall,Value,Wage,Release Clause,Age,log_value,predicted_log_value,value_difference
222,R. Jarstein,83,13000000,33000,22100000,33,16.38045991542581,16.790089020653916,0.409629105228106
218,S. Mandanda,83,13000000,51000,24700000,33,16.38045991542581,16.790089020653916,0.409629105228106
201,D. Subašić,83,13000000,70000,24700000,33,16.38045991542581,16.790089020653916,0.409629105228106
739,Claudio Coíntra,78,5000000,30000,9500000,34,15.424948470398375,15.840243185176924,0.4152947147785486
854,C. Tévez,78,5000000,26000,7000000,34,15.424948470398375,15.840243185176924,0.4152947147785486
1387,C. Théréau,76,3400000,40000,5700000,35,15.03928598958639,15.460304850986127,0.42101886139973743
719,L. López,79,6000000,22000,9000000,35,15.60727002719233,16.030212352272322,0.4229423250799922
154,A. Robben,84,15500000,110000,25600000,34,16.556350581889475,16.980058187749314,0.423707605859839
153,Quaresma,84,15500000,80000,29500000,34,16.556350581889475,16.980058187749314,0.423707605859839
911,Sergio García,77,4100000,23000,8600000,35,15.226497531674536,15.650274018081525,0.4237764864069895
1027,J. Defoe,77,4100000,49000,7700000,35,15.226497531674536,15.650274018081525,0.4237764864069895
513,Bruno,80,7000000,39000,14700000,34,15.761420707019587,16.22018151936772,0.4587608123481335
76,Iniesta,86,21500000,21000,26900000,34,16.883563493097892,17.359996521940108,0.47643302884221583
22,M. Neuer,89,38000000,130000,62700000,32,17.45309671769066,17.929904023226303,0.4768073055356439
1212,Iván Cuéllar,76,3100000,21000,6500000,34,14.946912669455374,15.460304850986127,0.5133921815307527
1464,C. Davies,76,3100000,38000,5900000,33,14.946912669455374,15.460304850986127,0.5133921815307527
1546,N. Domingo,76,3100000,19000,4400000,33,14.946912669455374,15.460304850986127,0.5133921815307527
1219,V. Behrami,76,3100000,24000,5600000,33,14.946912669455374,15.460304850986127,0.5133921815307527
403,F. Quagliarella,81,8000000,39000,13600000,35,15.89495209964411,16.41015068646312,0.5151985868190092
12,D. Godín,90,44000000,125000,90200000,32,17.599700191882537,18.1198731903217,0.5201729984391648
40,S. Handanovič,88,30000000,110000,51000000,33,17.216707939626428,17.739934856130905,0.523226916504477
221,F. Ribéry,83,11500000,72000,19000000,35,16.25785759333348,16.790089020653916,0.5322314273204363
1485,P. Zabaleta,76,3000000,60000,5600000,33,14.914122846632385,15.460304850986127,0.5461820043537422
1332,G. Gönül,76,3000000,40000,5600000,33,14.914122846632385,15.460304850986127,0.5461820043537422
1147,M. Vorm,77,3600000,56000,6700000,34,15.096444403426338,15.650274018081525,0.5538296146551875
1087,S. Brown,77,3600000,47000,6500000,33,15.096444403426338,15.650274018081525,0.5538296146551875
954,A. Pyatov,77,3600000,1000,7600000,34,15.096444403426338,15.650274018081525,0.5538296146551875
905,Iván Ramis,77,3600000,22000,7600000,33,15.096444403426338,15.650274018081525,0.5538296146551875
923,K. El Ahmadi,77,3600000,35000,6100000,33,15.096444403426338,15.650274018081525,0.5538296146551875
988,D. Benaglio,77,3600000,44000,6800000,34,15.096444403426338,15.650274018081525,0.5538296146551875
8,Sergio Ramos,91,51000000,380000,104600000,32,17.7473361906886,18.3098423574171,0.5625061667285003
298,M. Parolo,82,9000000,59000,15300000,33,16.012735135300492,16.600119853558517,0.5873847182580256
945,L. Baines,77,3400000,74000,6500000,33,15.03928598958639,15.650274018081525,0.6109880284951359
1005,D. Basta,77,3400000,41000,5800000,33,15.03928598958639,15.650274018081525,0.6109880284951359
535,L. Diarra,80,6000000,75000,11100000,33,15.60727002719233,16.22018151936772,0.6129114921753906
548,A. Mirante,80,6000000,51000,10200000,34,15.60727002719233,16.22018151936772,0.6129114921753906
551,Moyá,80,6000000,26000,12600000,34,15.60727002719233,16.22018151936772,0.6129114921753906
532,M. Škrtel,80,6000000,68000,11400000,33,15.60727002719233,16.22018151936772,0.6129114921753906
550,B. Schweinsteiger,80,6000000,11000,8700000,33,15.60727002719233,16.22018151936772,0.6129114921753906
104,Miranda,85,15500000,96000,26400000,33,16.556350581889475,17.17002735484471,0.6136767729552339
888,Adriano,78,4000000,45000,7600000,33,15.201804919084164,15.840243185176924,0.6384382660927592
392,L. Piszczek,81,7000000,57000,11900000,33,15.761420707019587,16.41015068646312,0.648729979443532
75,Fernandinho,86,18000000,185000,33300000,33,16.70588231586044,17.359996521940108,0.6541142060796687
992,J. Sand,77,3200000,3000,4500000,37,14.978661367769956,15.650274018081525,0.6716126503115696
1137,Rubén Castro,77,3200000,11000,5100000,37,14.978661367769956,15.650274018081525,0.6716126503115696
1092,R. Palacio,77,3200000,27000,5400000,36,14.978661367769956,15.650274018081525,0.6716126503115696
1019,Jorge Molina,77,3200000,20000,6700000,36,14.978661367769956,15.650274018081525,0.6716126503115696
543,Juanfran,80,5500000,53000,11300000,33,15.520258650202699,16.22018151936772,0.6999228691650217
315,David Villa,82,8000000,12000,12000000,36,15.89495209964411,16.600119853558517,0.7051677539144077
316,Aduriz,82,8000000,29000,16800000,37,15.89495209964411,16.600119853558517,0.7051677539144077
109,Z. Ibrahimović,85,14000000,15000,21000000,36,16.454567887579532,17.17002735484471,0.7154594672651768
1,Cristiano Ronaldo,94,77000000,405000,127100000,33,18.159315979817958,18.879749858703295,0.7204338788853377
39,Thiago Silva,88,24000000,165000,44400000,33,16.99356438831222,17.739934856130905,0.7463704678186858
411,Joaquín,81,6000000,24000,12600000,36,15.60727002719233,16.41015068646312,0.8028806592707891
1334,J. Morel,76,2300000,48000,4400000,34,14.648419680899378,15.460304850986127,0.8118851700867484
1283,David Seijalbo,76,2300000,25000,4400000,34,14.648419680899378,15.460304850986127,0.8118851700867484
24,G. Chiellini,89,27000000,215000,44600000,33,17.111347423968603,17.929904023226303,0.8185565992577004
725,E. Belözoğlu,79,4000000,23000,7600000,37,15.201804919084164,16.030212352272322,0.8284074331881577
1084,R. Civelli,77,2700000,16000,4000000,34,14.808762330974558,15.650274018081525,0.8415116871069674
1020,M. Hasebe,77,2700000,31000,4600000,34,14.808762330974558,15.650274018081525,0.8415116871069674
929,Javi Fuego,77,2700000,28000,5700000,34,14.808762330974558,15.650274018081525,0.8415116871069674
1436,D. Limberský,76,2200000,1000,4800000,34,14.603967918328545,15.460304850986127,0.856336932657582
1529,Victildinho,76,2200000,13000,4100000,34,14.603967918328545,15.460304850986127,0.856336932657582
720,D. Baier,79,3800000,28000,6500000,34,15.150511624696614,16.030212352272322,0.8797007275757078
410,J. Mathieu,81,5500000,18000,11000000,34,15.520258650202699,16.41015068646312,0.8898920362604201
223,D. De Rossi,83,8000000,80000,13600000,34,15.89495209964411,16.790089020653916,0.8951369210098061
547,J. Mascherano,80,4500000,20000,9700000,34,15.319587954740548,16.22018151936772,0.9005935646271723
420,Everton Andrão,80,4500000,34000,8500000,34,15.319587954740548,16.22018151936772,0.9005935646271723
542,I. Denisov,80,4500000,1000,9400000,34,15.319587954740548,16.22018151936772,0.9005935646271723
537,Dante,80,4500000,37000,8500000,34,15.319587954740548,16.22018151936772,0.9005935646271723
231,Juiano Mestres,82,6500000,39000,12400000,34,15.687312734865866,16.600119853558517,0.9128071186926512
990,M. Pereira,77,2500000,13000,5000000,34,14.73180128983843,15.650274018081525,0.9184727282430956
567,Maikel Catarino,79,3600000,38000,6800000,34,15.096444403426338,16.030212352272322,0.9337679488459845
723,S. Lichtsteiner,79,3600000,94000,6800000,34,15.096444403426338,16.030212352272322,0.9337679488459845
875,J. Holebas,78,2900000,51000,5600000,34,14.880221294956703,15.840243185176924,0.9600218902202204
1354,S. Proto,76,1800000,20000,3100000,35,14.403297222866392,15.460304850986127,1.0570076281197345
913,J. Pinola,77,2100000,16000,2900000,35,14.557447902693651,15.650274018081525,1.092826115387874
1071,F. Marchetti,77,2100000,9000,3600000,35,14.557447902693651,15.650274018081525,1.092826115387874
1078,P. Jagielka,77,2100000,53000,4000000,35,14.557447902693651,15.650274018081525,1.092826115387874
1100,Douglas,77,2100000,6000,4400000,35,14.557447902693651,15.650274018081525,1.092826115387874
871,C. Bravo,78,2400000,50000,4500000,35,14.690979295318174,15.840243185176924,1.1492638898587497
102,Naldo,85,9000000,38000,15300000,35,16.012735135300492,17.17002735484471,1.1572922195442175
108,Pepe,85,9000000,57000,17100000,35,16.012735135300492,17.17002735484471,1.1572922195442175
224,Pepe Reina,83,6000000,56000,10200000,35,15.60727002719233,16.790089020653916,1.182818993461586
314,Dani Alves,82,4800000,62000,8900000,35,15.38412647587812,16.600119853558517,1.2159933776803982
1360,Beto,76,1000000,12000,2100000,36,13.815510557964274,15.460304850986127,1.644794293021853
1287,W. Caballero,76,1000000,39000,1900000,36,13.815510557964274,15.460304850986127,1.644794293021853
317,P. Čech,82,3000000,60000,5700000,36,14.914122846632385,16.600119853558517,1.685997006926133
544,Diego López,80,2000000,17000,4200000,36,14.508657738524219,16.22018151936772,1.7115237808435015
152,A. Barzagli,84,4200000,95000,6900000,37,15.250595083253597,16.980058187749314,1.7294631044957178
549,D. Srna,80,1700000,27000,2900000,36,14.346138809026444,16.22018151936772,1.8740427103412767
1294,A. Bizzarri,76,525000,2000,840000,40,13.17115354157376,15.460304850986127,2.2891513094123663
926,Gomes,77,600000,25000,1100000,37,13.304684934198283,15.650274018081525,2.345589083883242
318,Casillas,82,1500000,10000,3000000,37,14.22097566607244,16.600119853558517,2.3791441874860784
554,S. Sorrentino,80,1000000,10000,1700000,39,13.815510557964274,16.22018151936772,2.404670961403447
41,G. Buffon,88,4000000,77000,7400000,40,15.201804919084164,17.739934856130905,2.5381299370467403
